,Unnamed: 0,state,cityid,sitetype,tag,type,mislabeled check,title,title_sub,businessname,url,domain,desc,last_update_date,location,operation_time,url_googlemap,url_moreplace,domain2,web_status,web_error
1557,1416,MN,2706814,website,farmersmarket,1,,U of M Farmers Market,University of Minnesota Office of Human Resources|https://hr.umn.edu| › U-M-Farmers-Market,,https://hr.umn.edu/u-m-farmers-market,hr.umn.edu,"The Twin Cities campus Farmers Market is back for the 2023 season!Dates ... Additionally, the Alumni Association invites you stop by the MN Alumni Market store ...",2023,,,,,hr.umn.edu,bad,403 Client Error: Forbidden for url: https://hr.umn.edu/u-m-farmers-market
1558,824,MN,2738150,news,farmersmarket,other,,Unique variety draws steady crowd at Lonsdale Farmers Market,southernminn.com|https://www.southernminn.com| › news › unique-variety-...,,https://www.southernminn.com/lonsdale_area_news_review/news/unique-variety-draws-steady-crowd-at-lonsdale-farmers-market/article_9cf23cd6-835c-53e2-88d9-0373e29ebc07.html,www.southernminn.com,"Aug 4, 2020 — The Lonsdale Farmers Market is 4 to 7 p.m. every Friday, weather permitting, outside the Whistle Stop Tavern & Grill. More vendors are welcome ...","Aug 4, 2020",,,,,southernminn.com,good,
1559,1417,MN,2729150,website,farmersmarket,1,,University District Farmers Market,Neighborhood Farmers Markets|https://seattlefarmersmarkets.org| › udfm,,https://seattlefarmersmarkets.org/udfm,seattlefarmersmarkets.org,"Regularly recognized as one of the best farmers markets in the U.S., the University District Farmers Market is Seattle's largest and oldest farm-and-food-only ...",,,,,,seattlefarmersmarkets.org,good,
1560,1653,MN,2770420,website - listings,farmersmarket,listings,,Uptown Willmar Farmer's Markets - Willmar Lakes Area,Willmar Lakes Area|https://www.willmarlakesarea.com| › listings › willmars-w...,,https://www.willmarlakesarea.com/listings/willmars-wednesday-farmers-market/,www.willmarlakesarea.com,,,,,,,illmarlakesarea.com,good,
1561,1418,MN,2766424,website,farmersmarket,1,,Utica Farmers' Market,Oneida County Tourism|https://www.oneidacountytourism.com| › attractions,,https://www.oneidacountytourism.com/directory-map/business-listing/attractions/utica-farmers-market/,www.oneidacountytourism.com,"Utica Farmers' Market. Map; Contact Info; Details. directions to: Elizabeth St, Chancellor Park. Address: Elizabeth St, Chancellor Park. City: Utica. State: New ...",,,,,,oneidacountytourism.com,bad,"HTTPSConnectionPool(host='www.oneidacountytourism.com', port=443): Read timed out. (read timeout=2)"
1562,1421,MN,2766460,website,farmersmarket,1,,Vadnais Heights Farmers' Market,Kids About And About|https://msp.kidsoutandabout.com| › content › vadnais-...,,https://msp.kidsoutandabout.com/content/vadnais-heights-farmers-market,msp.kidsoutandabout.com,"Oct 16, 2019 — The Vadnais Heights Farmers' Market is brought to you by The St. Paul Growers Association. All of the produce is grown within 50 miles of ...","Oct 16, 2019",,,,,msp.kidsoutandabout.com,good,
1563,184,MN,2766460,event,farmersmarket,1,,Vadnais Heights Farmer's Market,VLAWMO.org|https://www.vlawmo.org| › events › vadnais-heights-fa...,,https://www.vlawmo.org/events/vadnais-heights-farmers-market/?calpageid=3,www.vlawmo.org,"Location: 1155 Co Rd E East #100 | Vadnais Heights, Minnesota ... Monthly Technical Commission (TEC) meeting at Vadnais Heights City Hall - council chambers.",,,,,,vlawmo.org,bad,"HTTPSConnectionPool(host='www.vlawmo.org', port=443): Read timed out. (read timeout=2)"
1564,1419,MN,2766460,website,farmersmarket,1,,Vadnais Heights Farmers Market -,Willow Lake Dental|https://willowlakedental.com| › vadnais-heights-farmer...,,https://willowlakedental.com/vadnais-heights-farmers-market/,willowlakedental.com,"Jun 21, 2018 — The Vadnais Heights Farmers Market is open Wednesdays, 2-6 to provide fresh, wholesome food and other products to Vadnais Heights residents ...","Jun 21, 2018",,,,,illowlakedental.com,good,
1565,1420,MN,2766460,website,farmersmarket,1,,Vadnais Heights Farmers Market - Love Local,lovelocal.com|https://www.lovelocal.com| › Farmers Market,,https://www.lovelocal.com/farmersmarket/vail-farmers-market-2/,www.lovelocal.com,"Location. 1155 E. County Road Vadnais Heights, MN 55110. Location type. Healthcare Institution. Schedule. Season 1. June to September Wed: 2:00 PM-6:00 PM ...",,,,,,lovelocal.com,good,
1566,825,MN,2726450,news,farmersmarket,other,,Valley Bounty: South Hadley Farmers Market returns,Daily Hampshire Gazette|https://www.gazettenet.com| › valley-bounty-june-3-51...,,https://www.gazettenet.com/valley-bounty-june-3-51173083,www.gazettenet.com,"Jun 9, 2023 — Valley Bounty: South Hadley Farmers Market returns: It's back, it's different, and it's bigger than ever · Strawberries sold by Song Sparrow Farm ...","Jun 9, 2023",,,,,gazettenet.com,bad,"HTTPSConnectionPool(host='www.gazettenet.com', port=443): Read timed out. (read timeout=2)"
1567,1529,MN,2762104,website,farmersmarket,1,,valley farmers market,evenementstylist.nl|https://vnemeee.evenementstylist.nl| › valley-farmers-...,,https://vnemeee.evenementstylist.nl/valley-farmers-market.html,vnemeee.evenementstylist.nl,"Rabbit Valley Farmers Market - City of Ringgold. The Rabbit Valley Farmers ... Come visit Spring Valley Farmers Markets in Spring Valley, IL ... Pick up ...",,,,,,vnemeee.evenementstylist.nl,bad,"HTTPSConnectionPool(host='vnemeee.evenementstylist.nl', port=443): Max retries exceeded with url: /valley-farmers-market.html (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001B4FBC51C90>: Failed to resolve 'vnemeee.evenementstylist.nl' ([Errno 11001] getaddrinfo failed)""))"
1568,1654,MN,2720222,website - listings,farmersmarket,listings,,Vendor Information - Fairfax Farmers' Markets,fairfaxsaturdaymarket.com|https://www.fairfaxsaturdaymarket.com| › vendor-info...,,https://www.fairfaxsaturdaymarket.com/vendor-information,www.fairfaxsaturdaymarket.com,The full season fee for the Sunday Market is s $350. Fees can be paid with a check or credit/debit card (Venmo and Square are accepted). Returning 2022 Vendors ...,2022,,,,,fairfaxsaturdaymarket.com,good,
1569,380,MN,2711872,individual,farmersmarket,1,,Vendor Inquiry - Cleveland - North Union Farmers Market,North Union Farmers Market|http://www.northunionfarmersmarket.org| › vendors › ve...,,http://www.northunionfarmersmarket.org/vendors/vendor-inquiry/,www.northunionfarmersmarket.org,,,,,,,northunionfarmersmarket.org,bad,"HTTPConnectionPool(host='www.northunionfarmersmarket.org', port=80): Read timed out. (read timeout=2)"
1570,381,MN,2705554,individual,farmersmarket,1,,Vendors - ANNANDALE FARMERS MARKET,annandalefarmersmarket.com|https://www.annandalefarmersmarket.com| › our-vend...,,https://www.annandalefarmersmarket.com/our-vendors.html,www.annandalefarmersmarket.com,"Unteidt's Vegetable Farm - assorted veggies and fruit · Fairhaven Farm - assorted fruit, salad greens, cut flowers, jams, fresh pies etc. · The Danish Baker - ...",,,,,,annandalefarmersmarket.com,good,
1571,382,MN,2721338,individual,farmersmarket,1,,Vendors - Hibbing Farmer's Market,hibbingfarmersmarket.org|http://www.hibbingfarmersmarket.org| › vendors,,http://www.hibbingfarmersmarket.org/vendors.html,www.hibbingfarmersmarket.org,Meet the vendors of the Hibbing Farmers Market.,,,,,,hibbingfarmersmarket.org,good,
1572,986,MN,2760016,news - listings,farmersmarket,listings,,"Vendors at Minnetonka, Hopkins Farmers Markets are also ...",hometownsource.com|https://www.hometownsource.com| › news › business › v...,,https://www.hometownsource.com/sun_sailor/news/business/vendors-at-minnetonka-hopkins-farmers-markets-are-also-community-members/article_c9c215bc-7e16-11e8-beaf-6b881c417289.html,www.hometownsource.com,"Jul 5, 2018 — The Minnetonka Farmers Market is 3-7 p.m. Tuesdays in the Minnetonka Civic Center parking lot, 14600 Minnetonka Blvd., through Sept. 25. Learn ...","Jul 5, 2018",,,,,hometownsource.com,good,
1573,826,MN,2719718,news,farmersmarket,other,,Vendors forge path to Carlton County Farmers Market,Pine Journal|https://www.pinejournal.com| › community › vendors-...,,https://www.pinejournal.com/community/vendors-forge-path-to-carlton-county-farmers-market,www.pinejournal.com,"Jul 14, 2020 — Carlton Farmers Market, Tuesdays from 4-6 p.m., The Four Seasons Sports Complex, 90 Chestnut Ave. Cloquet Farmers Market, Saturdays from 9 ...","Jul 14, 2020",,,,,pinejournal.com,good,
1574,827,MN,2737448,news,farmersmarket,other,,Vendors look to reshape farmers market | Community,Crow River Media|https://www.crowrivermedia.com| › news › vendors-look...,,https://www.crowrivermedia.com/independentreview/news/community/vendors-look-to-reshape-farmers-market/article_f0524a5f-eaa8-57c4-865d-b4c136a741fa.html,www.crowrivermedia.com,"Jul 11, 2013 — Kelsey Durken is one of several vendors who attend the Litchfield Farmers Market, which runs from 8 a.m. to 4 p.m. every Thursday during the ...","Jul 11, 2013",,,,,crowrivermedia.com,good,
1575,1422,MN,2766802,website,farmersmarket,1,,Vermillion Area Farmers Market,WordPress.com|,,https://vafm.wordpress.com/,vafm.wordpress.com,"Shop VAFM Online for Market Pickup Farm to Table 2023 Photo Gallery The Vermillion Area Farmers Market promotes locally grown produce, grain, dairy, ...",2023,,,,,vafm.wordpress.com,good,
1576,185,MN,2710144,event,farmersmarket,1,,Victoria Farmers Market,"City of Victoria, MN|https://www.ci.victoria.mn.us| › community_events › v...",,https://www.ci.victoria.mn.us/community/events_and_programs/community_events/victoria_farmers_market.php,www.ci.victoria.mn.us,"Jun 22, 2023 — ... Carver County, a resource for information about the ... An illustration within a circle, includes text 'City of Victoria, Victoria, Minnesota.","Jun 22, 2023",,,,,ci.victoria.mn.us,good,
1577,1423,MN,2767036,website,farmersmarket,1,,Victoria Farmers Market,ENKI Brewing|https://www.enkibrewing.com| › whatshappening › vic...,,https://www.enkibrewing.com/whatshappening/victoria-farmers-market,www.enkibrewing.com,"Victoria Farmers Market ... Every Thursday in ENKI parking lot 30 local vendors bring fresh produce, prepared foods and crafts for you to peruse and purchase.",,,,,,enkibrewing.com,good,
1578,1424,MN,2767036,website,farmersmarket,1,,Victoria Farmers Market,Food Bank of the Golden Crescent|https://www.tfbgc.org| › farmers-market,,https://www.tfbgc.org/farmers-market,www.tfbgc.org,"Cuero Downtown Farmers' Market Days ... Victoria City-County Health Dept. ... (egg permits, meat permits, etc.) ... The Food Bank of the Golden Crescent is a 501 (c)( ...",,,,,,tfbgc.org,good,
1579,1425,MN,2767432,website,farmersmarket,1,,Victoria Farmers' Market,Find Food Carver County|https://findfoodcarvercounty.org| › venue › victoria-fa...,,https://findfoodcarvercounty.org/venue/victoria-farmers-market/,findfoodcarvercounty.org,"Gather and Grow Food Shelf and Connection Center. Gather and Grow Food Shelf and Connection Center 11 South Elm Street, Waconia, MN, United States.",,,,,,findfoodcarvercounty.org,good,
1580,383,MN,2707174,individual,farmersmarket,1,,View the Current Winona Farmers Market Vendors,Winona Farmers Market|https://www.winonafarmersmarket.org| › current-vendors,,https://www.winonafarmersmarket.org/current-vendors/,www.winonafarmersmarket.org,Current Farmers Market Vendors · Anne Klein · Beaver Ridge Organics · Big Woods Orchard · Carlson Roasting · Castlerock Sourdough · Crepe Jean Luc · Dana's Kitchen ...,,,,,,inonafarmersmarket.org,good,
1581,384,MN,2767090,individual,farmersmarket,1,,Vikings and Goddesses Pie Company - Mill City Farmers Market,millcityfarmersmarket.org|https://millcityfarmersmarket.org| › vendors › vikings-...,,https://millcityfarmersmarket.org/vendors/vikings-and-goddesses-pie-company/,millcityfarmersmarket.org,"Mill City Farmers Market vendor Vikings and Goddesses Pie Company is a farm ... By utilizing small farms and Minnesota-based businesses, their baked goods ...",,,,,,millcityfarmersmarket.org,good,
1582,828,MN,2745772,news,farmersmarket,1,,Viktualienmarkt: The Munich Farmers' Market - Garden Betty,gardenbetty.com|https://www.gardenbetty.com| › viktualienmarkt-the-m...,,https://www.gardenbetty.com/viktualienmarkt-the-munich-farmers-market/,www.gardenbetty.com,"It spans 240,000 square feet with over 140 stalls and farm stands selling everything from freshly cut flowers to freshly butchered meat. Everything is fresh ...",,,,,,gardenbetty.com,good,
1583,1426,MN,2754880,website,farmersmarket,1,,Village Farmers Market,History Center of Olmsted County|https://www.olmstedhistory.com| › village-farmers-mar...,,https://www.olmstedhistory.com/village-farmers-market,www.olmstedhistory.com,"Learn more about the Village Farmers Market, Tuesdays from 4-7pm!",,,,,,olmstedhistory.com,good,
1584,829,MN,2720114,news,farmersmarket,1,,Village Farmer's Market Tuesdays through October,KTTC|https://www.kttc.com| › 2023/08/01 › village-farmers-ma...,,https://www.kttc.com/2023/08/01/village-farmers-market-tuesdays-through-october/,www.kttc.com,"Aug 1, 2023 — The Village Farmer's ...","Aug 1, 2023",,,,,kttc.com,good,
1585,987,MN,2766802,news - listings,farmersmarket,listings,,Virus puts a chill on Twin Cities area farmers markets,Star Tribune|https://www.startribune.com| › downtown-minneapolis...,,https://www.startribune.com/downtown-minneapolis-farmers-market-will-delay-may-opening/569919922/,www.startribune.com,"Apr 25, 2020 — A larger market on Lyndale Avenue, just west of downtown near International Market Center, opened its season as usual on Saturday. It will ...","Apr 25, 2020",,,,,startribune.com,good,
1586,1427,MN,2733110,website,farmersmarket,1,,Visit Kilkenny Farmers Market with Discover Ireland,Discover Ireland|https://www.discoverireland.ie| › kilkenny › kilkenny-f...,,https://www.discoverireland.ie/kilkenny/kilkenny-farmers-market,www.discoverireland.ie,"Every Thursday from 9.30am to 2.30pm Kilkenny City plays host to the Kilkenny Farmers Market, with up to 20 individual stalls selling everything from fish to ...",,,,,,discoverireland.ie,good,
1587,988,MN,2731706,news - listings,farmersmarket,listings,,Visit Wisconsin's Farmers Markets!,Ag UPDATE|https://agupdate.com| › agriview › lifestyles › visit-wisco...,,https://agupdate.com/agriview/lifestyles/visit-wisconsins-farmers-markets/article_33998460-d771-5030-a1f4-a3b0f25cb643.html,agupdate.com,3 days ago — The Beaver Dam Farmers Market will be held from 4 to 7 p.m. every Tuesday through October in the parking lot at the corner of Spring and Henry ...,,,,,,agupdate.com,good,
1588,413,MN,2701234,individual facebbook,farmersmarket,1,,Wabasha Farmers Market,,Wabasha Farmers Market,http://www.facebook.com/wabashafm,www.facebook.com,In-store shopping,,"Wabasha, MN · (715) 651-5046",,"https://www.google.com//maps/dir//Wabasha+Farmers+Market,+Main+Street+and,+Alleghany+Ave,+Wabasha,+MN+55981/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87f84d51701d0615:0x40f62a3d75bd6d8e?sa=X&ved=2ahUKEwjN3MPR186BAxUNkokEHVlaBowQ48ADegQIRBAA",,facebook.com,good,
1589,1428,MN,2767378,website,farmersmarket,1,,Wabasha Farmers Market,wabashafm.com|,,https://www.wabashafm.com/,www.wabashafm.com,"The mission of the Wabasha Downtown Farmer's Market is to promote healthy lifestyles, offer a venue for personal interactions between consumers and producers, ...",,,,,,abashafm.com,good,
1590,1429,MN,2767378,website,farmersmarket,1,,Wabasha Farmers market - Open Food Network,openfoodnetwork.net|https://openfoodnetwork.net| › shop,,https://openfoodnetwork.net/wabasha-farmers-market/shop,openfoodnetwork.net,Wabasha Farmers market's producers: · Red Wing Mushrooms * · Good Turn Farm · Fairview Farm * · Brees Farm * · Plum Creek Seeds · Wheatfield Hill Organics · Dancing ...,,,,,,openfoodnetwork.net,good,
